序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,week
33,中國大陸,怪物先生,2020/09/11,美商超躍有限公司台灣分公司,哥倫比亞電影製作（亞洲）有限公司##上海檸萌影視傳媒有限公司##天津貓眼微影文化傳媒有限公司##華夏電影發行有限責任公司(聯合出品公司)##上海喜焰文化發展有限公司(聯合出品公司)##浙江橫店影業有限公司(聯合出品公司)##檸萌國際傳媒有限公司(聯合出品公司),2,0,-100.00%,0,"1,227","275,457",20200928
34,中華民國,本來面目,2020/09/05,牽猴子整合行銷股份有限公司,財團法人聖嚴教育基金會,12,"2,447",7.00%,"586,961","28,423","6,382,106",20200928
35,美國,花木蘭,2020/09/04,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL,INC.",94,"8,996",-39.23%,"2,059,825","305,062","71,128,518",20200928
36,日本,我是大哥大!!劇場版,2020/09/04,海樂影業股份有限公司,Nippon Television Network Corporation,4,97,-24.22%,"23,248","5,010","1,196,628",20200928
37,美國,德州電鋸殺人狂前傳：皮面人,2020/09/04,車庫娛樂股份有限公司,RELAY MOTION KFT.,3,52,-67.50%,"13,780","10,757","2,515,786",20200928
38,法國,退休大贏家,2020/09/04,海鵬影業有限公司,SOCIETE NOUVELLE DE DISTRIBUTION,2,19,-84.03%,"3,680","3,777","800,880",20200928
39,法國,完美嬌妻養成班,2020/09/04,原創娛樂股份有限公司,Memento Films International,1,1,-97.14%,210,998,"226,070",20200928
40,中國大陸,蘇州河,2020/08/28,前景娛樂有限公司,SOCIÉTÉ PARISIENNE DE PRODUCTION SARL,5,356,-36.20%,"80,940","8,205","1,850,601",20200928
41,英國,美麗佳人歐蘭朵 跨世紀重映,2020/08/28,水元素文化傳媒有限公司,Hanway Films Limited,3,81,440.00%,"5,190","2,888","617,223",20200928
42,美國,TENET天能,2020/08/27,美商華納兄弟（遠東）股份有限公司台灣分公司,WARNER BROS. PICTURES INTERNATIONAL.,99,"73,020",-17.51%,"18,571,796","1,300,200","328,373,972",20200928
43,美國,變種人,2020/08/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",7,55,-79.93%,"11,970","79,657","18,377,530",20200928
44,新加坡,初心,2020/08/21,牽猴子整合行銷股份有限公司,AMOK PTE. LTD,12,910,-81.80%,"206,790","42,161","9,778,711",20200928
45,澳洲,聖雅各的天空,2020/08/21,海鵬影業有限公司,Parkland Pictures Limited,3,32,-66.67%,"6,355","9,063","1,990,054",20200928
46,中華民國,可不可以，你也剛好喜歡我,2020/08/21,華映娛樂股份有限公司,華映娛樂股份有限公司##中環國際娛樂事業股份有限公司##星泰國際娛樂股份有限公司##樂到家國際娛樂股份有限公司##新線索(北京)影視投資有限公司##艾迪昇傳播事業有限公司##滿滿額娛樂股份有限公司##百聿數碼創意股份有限公司##馬棋朵數位影像製作有限公司,71,"4,443",-33.92%,"1,010,041","334,655","77,816,502",20200928
47,中華民國,馗降：粽邪2,2020/08/20,華影國際影藝有限公司,華影國際影藝有限公司##麻吉砥加電影有限公司##滿滿額娛樂股份有限公司##聯聯看娛樂文化股份有限公司##識富天使會,94,"20,012",-25.53%,"4,529,649","298,369","67,875,321",20200928
48,日本,東京教父:4K數位修復版,2020/08/19,光年映畫有限公司,TOHOKUSHINSHA FILM CORPORATION,4,80,-61.90%,"18,800","15,921","3,754,139",20200928
49,美國,棕櫚泉不思議,2020/08/19,車庫娛樂股份有限公司,RELAY MOTION KFT.,1,23,-54.90%,"4,795","18,327","4,369,012",20200928
50,日本,追逐繁星的孩子,2020/08/19,中藝國際影視股份有限公司,CoMix Wave Films Inc.,7,7,-75.86%,"1,930","1,646","400,405",20200928
51,日本,Fate_stay night [Heaven's Feel] Ⅲ春櫻之歌,2020/08/15,曼迪傳播有限公司,Aniplex Inc.,8,972,-20.00%,"439,245","90,824","24,949,501",20200928
52,中華民國,逃出立法院,2020/08/14,華映娛樂股份有限公司,良人行影業有限公司##華映娛樂股份有限公司##樂到家國際娛樂股份有限公司##聯聯看娛樂文化股份有限公司##瀚草文創事業股份有限公司##闊世電影股份有限公司##高雄人,3,151,0.00%,"13,105","18,521","4,145,074",20200928
53,中華民國,我的兒子是死刑犯,2020/08/14,佳映娛樂國際股份有限公司,李家驊##台灣公民媒體文化協會,1,55,0.00%,"11,000","4,499","997,745",20200928
54,日本,劇場版 新幹線變形機器人-來自未來的神速ALFA-X,2020/08/14,海樂影業股份有限公司,"TOKYO BROADCASTING SYSTEM TELEVISION, INC.",1,14,600.00%,"3,020","13,816","3,085,059",20200928
55,美國,天劫倒數,2020/08/12,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,"STX Productions, LLC",11,344,-49.26%,"75,200","362,171","87,214,837",20200928
56,中華民國,哈囉少女,2020/08/07,台北双喜電影發行股份有限公司,幸福本色國際文創股份有限公司,4,262,125.86%,"18,170","23,133","5,305,377",20200928
57,美國,家靈,2020/08/07,天馬行空數位有限公司,AGBO Films LLC,1,35,-5.41%,"5,380","3,147","750,659",20200928
58,義大利,隱藏的畫家,2020/08/07,捷傑有限公司,Rai Com S.p.A.,1,8,-78.95%,"1,200","2,727","574,337",20200928
59,德國,巴亞拉魔幻冒險,2020/08/07,海鵬影業有限公司,GLOBAL SCREEN GMBH,1,4,0.00%,820,"3,230","732,877",20200928
60,中華民國,怪胎,2020/08/05,牽猴子整合行銷股份有限公司,牽猴子整合行銷股份有限公司##滿滿額娛樂股份有限公司##台灣大哥大股份有限公司,15,673,20.83%,"157,981","192,370","44,739,227",20200928
61,日本,雲之彼端，約定的地方,2020/08/05,中藝國際影視股份有限公司,CoMix Wave Films Inc.,7,21,-38.24%,"5,310","1,915","472,471",20200928
62,德國,北海小英雄,2020/07/31,華映娛樂股份有限公司,Studio 100 film,3,512,"4,166.67%","29,185","48,687","10,642,764",20200928
63,南韓,雙面追緝,2020/07/31,亮點國際影業有限公司,"Finecut Co.,LTD.",4,264,20.55%,"20,335","2,368","415,451",20200928
64,日本,日間演奏會散場時,2020/07/31,傳影互動股份有限公司,PONY CANYON INC,1,39,77.27%,"6,090","4,455","889,172",20200928
65,南韓,鋼鐵雨：深潛行動,2020/07/29,香港商甲上娛樂有限公司台灣分公司,"LOTTE CULTUREWORKS CO., LTD.",5,967,"4,104.35%","80,420","85,487","19,372,539",20200928
66,日本,秒速五公分,2020/07/29,中藝國際影視股份有限公司,CoMix Wave Films Inc.,7,17,-57.50%,"4,570","4,311","1,084,659",20200928
67,英國,戀夏時光,2020/07/24,威視股份有限公司,EMBANKMENT FILMS LIMITED,4,253,-23.80%,"19,200","4,201","823,516",20200928
68,日本,小路與我的秘密驛站,2020/07/24,可樂藝術文創股份有限公司,"Free Stone Productions Co., LTd.,",1,52,67.74%,"8,000",488,"91,456",20200928
69,泰國,淒厲人僧 前傳,2020/07/24,海樂影業股份有限公司,Five Star Production Company Limited,3,126,-34.03%,"6,965","9,885","2,045,058",20200928
70,日本,藍色恐懼：數位修復版,2020/07/17,光年映畫有限公司,MADHOUSE Inc.,4,131,-3.68%,"15,670","37,693","8,942,991",20200928
71,中華民國,打噴嚏,2020/07/14,禾豐九路娛樂有限公司,禾豐九路娛樂有限公司##群星瑞智國際藝能股份有限公司##天下一電影製作有限公司,8,824,116.84%,"66,595","203,778","46,981,333",20200928
72,不丹,不丹是教室,2020/07/10,海鵬影業有限公司,HX Investment (HK) Limited,1,86,-71.14%,"18,970","32,440","7,224,031",20200928
73,日本,角落小夥伴電影版：魔法繪本裡的新朋友,2020/07/03,威視股份有限公司,"ASMIK ACE, INC.",16,601,26.53%,"145,328","342,247","79,911,210",20200928
74,香港,死因無可疑,2020/07/03,華映娛樂股份有限公司,英皇影業有限公司,4,232,-30.54%,"15,805","14,892","3,303,032",20200928
75,中華民國,破處,2020/07/03,立正站好思維創意有限公司,展邁核創股份有限公司##立正站好思維創意有限公司##中環國際娛樂事業股份有限公司##BNB拔尼布無限工作坊,2,105,0.96%,"9,850","67,595","12,637,020",20200928
76,美國,頭號粉絲,2020/07/03,天馬行空數位有限公司,VMI Worldwide,1,50,-66.89%,"4,320","2,070","355,779",20200928
77,泰國,鬼侍女,2020/07/03,海樂影業股份有限公司,"Hollywood (Thailand) Co.,Ltd",1,10,-79.59%,"1,400","23,599","5,199,801",20200928
78,美國,天后小助理,2020/06/24,美商美國環球影片股份有限公司台灣分公司,UNIVERSAL INTERNATIONAL FILMS LLC,5,160,-43.06%,"20,650","35,903","8,116,683",20200928
79,英國,玩命Online：雙槍對決,2020/06/24,捷傑有限公司,Altitude Film Sales Limited,4,244,-20.26%,"17,285","9,023","1,900,628",20200928
80,日本,福島50英雄,2020/06/24,薩摩亞商雄讚股份有限公司台灣分公司,KADOKAWA CORPORATION,2,79,51.92%,"9,070","21,007","4,541,538",20200928
81,美國,72小時前哨救援,2020/06/24,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",3,39,-86.22%,"3,055","76,503","17,039,059",20200928
82,美國,明信片謀殺案,2020/06/19,香港商甲上娛樂有限公司台灣分公司,"CAPSTONE GROUP, LLC##GFC POSTCARDS, INC.",1,56,-63.87%,"5,020","36,082","8,143,918",20200928
83,美國,最瘋狂的旅程,2020/06/19,海樂影業股份有限公司,"BLUE FOX ENTERTAINMENT 2, LLC",1,17,-83.81%,935,"5,007","907,035",20200928
84,德國,親愛陌生人,2020/06/12,鴻聯國際開發股份有限公司,Constantin Film Verleih GmbH,3,74,-58.43%,"6,805","7,990","1,061,841",20200928
85,美國,敢殺就來,2020/06/05,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",2,86,-6.52%,"8,060","2,537","479,200",20200928
86,美國,1/2的魔法,2020/05/22,台灣華特迪士尼股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",8,"1,686",140.17%,"131,350","272,324","63,047,079",20200928
87,法國,巴黎寂寞不打烊,2020/05/22,海樂影業股份有限公司,STUDIOCANAL,1,360,12.85%,"33,960","4,072","756,396",20200928
88,日本,靠北少女,2020/05/22,薩摩亞商雄讚股份有限公司台灣分公司,"Shochiku Co., Ltd.",1,27,-57.14%,"2,430","8,762","1,799,005",20200928
89,美國,雙面遊戲,2020/05/22,原創娛樂股份有限公司,GEM Entertainment Kft.,1,11,0.00%,"1,210","7,507","1,037,871",20200928
90,英國,海邊走走,2020/05/15,天馬行空數位有限公司,PROTAGONIST PICTURES LIMITED,2,76,58.33%,"10,300","3,297","676,065",20200928
91,法國,陪你玩最大,2020/05/08,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Pathé Films S.A.S,1,41,105.00%,"6,400","3,508","675,265",20200928
92,泰國,淒厲人僧,2020/04/24,威視股份有限公司,FIVE STAR PRODUCTION COMPANY LIMITED,1,9,-80.43%,990,"31,289","6,945,065",20200928
93,澳洲,小魔花,2020/04/01,東昊影業有限公司,SOCIETE PARISIENNE DE PRODUCTION,1,40,0.00%,"6,400","1,231","265,274",20200928
94,美國,極地守護犬,2020/02/27,博偉電影股份有限公司,"BUENA VISTA INTERNATIONAL, INC.",1,106,55.88%,"11,890","74,546","16,237,687",20200928
95,日本,巧虎電影 英雄遊樂園,2020/01/17,全民大劇團股份有限公司,法人倍樂生株式會社,12,155,134.85%,"36,951","22,149","5,254,322",20200928
96,美國,改革好萊塢,2019/11/22,本萃電影有限公司,Westend Films Ltd.,1,0,0.00%,0,148,"32,390",20200928
97,美國,AI終結戰,2019/06/19,采昌國際多媒體股份有限公司,Freeway Entertainment Kft.,1,203,576.67%,"17,830","8,050","1,617,513",20200928
98,加拿大,哈柏太空之旅 3D,2019/02/04,國際電影事業有限公司,IMAX Corporation,1,0,0.00%,0,675,"99,080",20200928
99,加拿大,深海獵奇 3D,2019/02/03,國際電影事業有限公司,IMAX Corporation,1,1,100.00%,150,"1,288","160,364",20200928
100,法國,女人的一生,2017/08/11,佳映娛樂國際股份有限公司,MK2,1,1,0.00%,190,"2,297","458,065",20200928
101,法國,巴黎野玫瑰,2016/05/27,南強國際影視傳播有限公司,LE PETIT BUREAU,1,4,400.00%,970,"2,794","631,615",20200928
102,中國大陸,急先鋒,2015/12/24,龍祥育樂多媒體股份有限公司,無錫市晶麗影院管理有限公司##深圳市浩志文化傳媒有限公司##霍爾果斯創維酷開文化傳媒有限公司##霍爾果斯禮想境界影視傳媒有限公司##中影(上海)影視文化投資管理中心(有限合夥)##文投控股股份有限公司##幸福藍海影視文化集團股份有限公司##北京明星時代影院投資有限公司##珠江電影集團有限公司##人民日報數字傳播有限公司##鼎盛創新資本有限公司##深圳廣電影視股份有限公司##騰訊影業文化傳播有限公司##中國電影股份有限公司##中影(上海)國際文化傳媒有限公司##上海禮想境界影視傳媒有限公司##上海影新影視有限公司##九江市逸興投資有限公司,47,"13,206",0.00%,"3,036,647","13,206","3,036,647",20200928
103,日本,羅生門,2015/02/05,傳影互動股份有限公司,KADOKAWA CORPORATION,1,106,23.26%,"22,395",206,"43,390",20200928
104,美國,八月三十一日，我在奧斯陸,2013/05/31,美昇國際影業股份有限公司,(德國)THE MATCH FACTORY GMBH,2,16,-81.40%,"3,730","2,271","509,155",20200928
105,日本,言葉之庭,2013/05/31,中藝國際影視股份有限公司,CoMix Wave Films Inc.,7,17,-65.31%,"3,840","1,856","463,228",20200928
106,匈牙利,鋼琴師,1997/03/08,本萃電影有限公司,GEM ENTERTAINMENT KFT,11,289,-61.77%,"59,170","1,581","340,571",20200928
107,英國,教會,1986/12/20,香港商甲上娛樂有限公司台灣分公司,GOLDCREST FILMS INTERNATIONAL LIMITED,12,357,-66.19%,"78,345","5,221","1,145,794",20200928
1,中華民國,刻在你心底的名字,2020/09/30,氧氣電影有限公司,滿滿額娛樂股份有限公司##氧氣電影有限公司##百聿數碼創意股份有限公司##中環國際娛樂事業股份有限公司##三皇生物科技股份有限公司,103,"99,578",-1.85%,"23,295,073","227,560","53,224,107",20201005
2,日本,紫羅蘭永恆花園電影版,2020/09/30,采昌國際多媒體股份有限公司,"ABC Animation,INC.",42,"29,229",-40.88%,"7,289,679","78,666","19,556,186",20201005
3,美國,阿公當家,2020/09/30,香港商甲上娛樂有限公司台灣分公司,"MARRO WWG,LLC",88,"22,403",-41.94%,"5,142,790","60,991","14,027,758",20201005
4,俄羅斯,遺落夢境,2020/09/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,50,"11,146",-54.73%,"2,662,931","35,767","8,566,162",20201005
5,法國,森林特攻隊：大腳丫家族,2020/09/30,可樂藝術文創股份有限公司,Charades,73,"5,648",-55.67%,"1,223,032","18,389","4,047,061",20201005
6,美國,特斯拉,2020/09/30,海樂影業股份有限公司,"MILLENNIUM MEDIA, INC.",60,"2,578",-65.83%,"568,734","10,123","2,304,850",20201005
7,德國,交響狂人,2020/09/30,海鵬影業有限公司,TELEPOOL GmbH,17,"1,134",-32.22%,"236,532","2,807","590,756",20201005
8,美國,捉魂鏡,2020/09/30,車庫娛樂股份有限公司,RELAY MOTION KFT.,23,"1,019",-62.22%,"233,043","3,756","864,414",20201005
9,義大利,解密達文西,2020/09/30,車庫娛樂股份有限公司,TRUE COLOURS GLORIOUS FILMS S.R.L.,13,426,-36.89%,"89,725","1,101","237,773",20201005
10,中華民國,明晚空中見,2020/09/30,博偉電影股份有限公司,福斯傳媒有限公司##滿滿額娛樂股份有限公司##文達文創股份有限公司##台北市電影委員會,3,53,-91.67%,"11,095",689,"141,730",20201005
11,日本,麻雀放浪記2020,2020/09/30,車庫娛樂股份有限公司,"TOEI COMPANY, LTD.",3,18,-51.35%,"3,500",55,"11,585",20201005
12,日本,電影哆啦A夢：大雄的新恐龍,2020/09/25,車庫娛樂股份有限公司,"TOHO CO., LTD.",56,"34,476",-42.24%,"8,118,347","127,972","30,093,609",20201005
13,美國,法蒂瑪的奇蹟,2020/09/25,車庫娛樂股份有限公司,FREEWAY ENTERTAINMENT KFT.,25,970,-57.72%,"207,830","6,562","1,406,619",20201005
14,巴西,殺戮荒村,2020/09/25,捷傑有限公司,SBS Distribution,16,414,-65.79%,"93,435","3,595","832,417",20201005
15,日本,性之劇藥,2020/09/25,提恩傳媒實業有限公司,DMM.com LLC,11,53,-81.72%,"12,200",537,"130,538",20201005
16,日本,太陽之家,2020/09/25,天馬行空數位有限公司,"Nagoya broadcasting Network Co., Ltd.",4,30,-89.97%,"6,110",722,"151,273",20201005
17,南韓,情慾對決,2020/09/25,車庫娛樂股份有限公司,RELAY MOTION KFT.,2,14,-67.44%,"3,325",110,"24,415",20201005
18,日本,重啟咲良田前篇,2020/09/25,太閃娛樂股份有限公司,HAKUHODO DY MUSIC& PICTURES INC.,1,10,-84.85%,"2,425",306,"72,276",20201005
19,日本,重啟咲良田後篇,2020/09/25,太閃娛樂股份有限公司,HAKUHODO DY MUSIC& PICTURES INC.,1,8,-83.67%,"1,895",258,"61,034",20201005
20,印度,叢林拳霸,2020/09/25,車庫娛樂股份有限公司,AUTUMN SUN COMPANY LTD.,2,7,-82.50%,"1,460",152,"34,220",20201005
21,中華民國,消失的情人節,2020/09/18,華文創股份有限公司,華文創股份有限公司##影一製作所股份有限公司##美商華納兄弟（遠東）股份有限公司台灣分公司##國賓影城股份有限公司##威像電影有限公司,99,"19,066",-19.03%,"4,418,386","78,104","18,058,248",20201005
22,南韓,整容液,2020/09/18,采昌國際多媒體股份有限公司,FREEWAY ENTERTAINMENT KFT.,58,"5,559",-60.17%,"1,317,994","65,020","15,569,480",20201005
23,英國,皮諾丘的奇幻旅程,2020/09/18,海鵬影業有限公司,HANWAY FILMS LIMTED,11,287,-63.58%,"63,765","6,770","1,554,103",20201005
24,南韓,名偵探奶奶,2020/09/18,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,M-Line Distribution Corporation,9,275,-62.33%,"61,145","6,405","1,421,928",20201005
25,美國,重裝救援：全境獵殺,2020/09/18,車庫娛樂股份有限公司,RELAY MOTION KFT.,23,211,-89.66%,"44,765","22,200","5,151,055",20201005
26,中華民國,惡之畫,2020/09/18,積極電影有限公司,積極電影有限公司,5,136,-56.83%,"31,285","2,475","531,101",20201005
27,法國,寂寞調香師,2020/09/18,佳映娛樂國際股份有限公司,PYRAMIDE INTERNATIONAL,3,70,-66.67%,"15,325","1,062","234,500",20201005
28,日本,《少女與戰車 最終章》第２話,2020/09/18,華藝娛樂股份有限公司,Hakuhodo DY music & pictures Inc.,8,22,-89.37%,"5,400","2,043","508,532",20201005
29,日本,舞台 刀劍亂舞 悲傳 結目不如歸,2020/09/18,天馬行空數位有限公司,Marvelous Inc.,1,2,-97.87%,"1,480","2,348","1,653,880",20201005
30,香港,麥路人,2020/09/17,華映娛樂股份有限公司,寰亞電影製作有限公司##無限動力實業有限公司##北京拉近影業有限公司##寰亞電影發行(北京）有限公司##中影寰亞音像製品有限公司##墨客行影業（北京）有限公司##雅美星有限公司##霍爾果斯泰洋川禾文化傳媒有限公司##百代環球(北京)國際資產管理有限公司##北京林夕影業有限公司##北京大美寰宇影業有限公司##星光聯盟影業無錫有限公司,31,586,-76.91%,"134,750","16,476","3,717,391",20201005
