序號,國別地區,中文片名,上映日期,申請人,出品,上映院數,銷售票數,週票數變動率,銷售金額,累計銷售票數,累計銷售金額,Week
50,加拿大,8級警戒,2019/12/13,車庫娛樂股份有限公司,"XYZ FILMS, LLC",1,6,-79.31%,"1,215","4,507","1,069,758",20200113
45,加拿大,8級警戒,2019/12/13,車庫娛樂股份有限公司,"XYZ FILMS, LLC",1,29,52.63%,"6,270","4,501","1,068,543",20200106
51,中國大陸,南方車站的聚會,2019/12/10,秝米有限公司,麥頌影視投資（上海）有限公司##山南光線影業有限公司##幸福藍海影視文化集團股份有限公司##騰訊影業文化傳播有限公司##萬達影視傳媒有限公司##綠光影業（上海）有限公司##和力辰光國際文化傳媒（北京）股份有限公司##中影（上海）影視文化投資管理中心（有限合夥）##一山文化（天津）合夥企業（有限合夥）##杭州嘉藝影視傳媒有限公司,1,49,-84.97%,"11,350","4,725","1,057,078",20200106
47,南韓,黑計畫,2019/12/13,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Contents Panda,2,118,0.00%,"8,800","4,636","1,038,915",20200203
49,南韓,黑計畫,2019/12/13,英屬蓋曼群島商威望國際娛樂股份有限公司台灣分公司,Contents Panda,1,2,-93.10%,365,"4,518","1,030,115",20200106
6,美國,惡靈20,2020/1/10,華映娛樂股份有限公司,Hyde Park Entertainment LLC,35,"2,080",-15.24%,"474,455","4,534","1,028,543",20200113
107,美國,教父II,1974/1/1,捷傑有限公司,United International Pictures,1,30,-49.15%,"6,620","3,885","1,022,954",20200120
119,美國,教父II,1974/1/1,捷傑有限公司,United International Pictures,2,59,-28.92%,"12,910","3,855","1,016,334",20200113
31,日本,動畫電影版 我想吃掉你的胰臟,2020/1/10,車庫娛樂股份有限公司,ANIPLEX INC.,1,13,-75.93%,"3,400","4,174","1,009,066",20200203
22,日本,動畫電影版 我想吃掉你的胰臟,2020/1/10,車庫娛樂股份有限公司,ANIPLEX INC.,3,54,-93.04%,"12,795","4,161","1,005,666",20200127
121,美國,教父II,1974/1/1,捷傑有限公司,United International Pictures,2,83,36.07%,"18,410","3,796","1,003,424",20200106
2,新加坡,熱帶雨,2020/1/31,好威映象有限公司,Giraffe Pictures PTE Ltd.,26,"1,862",-24.03%,"414,686","4,313","1,000,823",20200203
14,日本,動畫電影版 我想吃掉你的胰臟,2020/1/10,車庫娛樂股份有限公司,ANIPLEX INC.,11,776,-61.32%,"186,460","4,107","992,871",20200120
15,日本,我們的7日戰爭,2020/1/23,海樂影業股份有限公司,KADOKAWA CORPORATION,15,393,-80.93%,"91,735","4,047","959,918",20200203
23,丹麥,在黑暗中漫舞：20週年數位修復版,2020/1/17,光年映畫有限公司,TRUSTNORDISK APS,8,320,-49.84%,"73,460","4,339","958,986",20200203
104,英國,李爾王,2016/4/23,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,1,55,-6.78%,"37,040","1,376","955,800",20200120
6,印度,真愛裁會贏,2020/1/3,水元素文化傳媒有限公司,YASH RAJ FILMS PRIVATE LIMITED,26,"2,135",-8.53%,"446,184","4,469","944,056",20200106
115,英國,李爾王,2016/4/23,威秀影城股份有限公司,THE ROYAL NATIONAL THEATRE,5,59,0.00%,"39,920","1,321","918,760",20200113
91,法國,巴黎交易員,2017/5/12,海鵬影業有限公司,LE PACTE,1,3,0.00%,440,"3,972","899,445",20200203
118,法國,巴黎交易員,2017/5/12,海鵬影業有限公司,LE PACTE,1,2,0.00%,250,"3,969","899,005",20200106
11,丹麥,在黑暗中漫舞：20週年數位修復版,2020/1/17,光年映畫有限公司,TRUSTNORDISK APS,11,638,-56.21%,"144,222","4,019","885,526",20200127
72,法國,狙擊獵殺: 救援行動,2019/10/25,亮點國際影業有限公司,Playtime,1,12,-70.00%,"1,680","4,125","875,762",20200120
81,法國,狙擊獵殺: 救援行動,2019/10/25,亮點國際影業有限公司,Playtime,1,40,-33.33%,"5,880","4,113","874,082",20200113
3,日本,我們的7日戰爭,2020/1/23,海樂影業股份有限公司,KADOKAWA CORPORATION,26,"2,061",29.14%,"489,521","3,657","868,733",20200127
79,法國,狙擊獵殺: 救援行動,2019/10/25,亮點國際影業有限公司,Playtime,1,60,76.47%,"8,760","4,073","868,202",20200106
92,阿根廷,4x4 危機四伏,2019/9/12,水元素文化傳媒有限公司,Latido Consorcio de Exportaci?n del Cine Espanol SL,1,4,0.00%,760,"3,779","837,443",20200120
26,泰國,這一次不再錯過你,2020/1/3,傳影互動股份有限公司,"CJ ENM CO.,LTD",2,9,-96.83%,"2,110","3,634","828,661",20200120
64,美國,拍厲得,2019/11/8,車庫娛樂股份有限公司,WEINSTEIN GLOBAL FILM CORP.,1,6,-81.25%,840,"3,774","828,022",20200120
71,美國,拍厲得,2019/11/8,車庫娛樂股份有限公司,WEINSTEIN GLOBAL FILM CORP.,1,32,-42.86%,"4,720","3,768","827,182",20200113
15,泰國,這一次不再錯過你,2020/1/3,傳影互動股份有限公司,"CJ ENM CO.,LTD",22,284,-79.58%,"64,788","3,625","826,551",20200113
3,越南,鬼魅之家,2020/1/31,水元素文化傳媒有限公司,"SKYLINE MEDIA CO., LTD",17,"1,651",-13.92%,"379,771","3,569","825,638",20200203
70,美國,拍厲得,2019/11/8,車庫娛樂股份有限公司,WEINSTEIN GLOBAL FILM CORP.,1,56,55.56%,"8,040","3,736","822,462",20200106
5,日本,動畫電影版 我想吃掉你的胰臟,2020/1/10,車庫娛樂股份有限公司,ANIPLEX INC.,13,"2,006",51.40%,"481,837","3,331","806,411",20200113
7,泰國,這一次不再錯過你,2020/1/3,傳影互動股份有限公司,"CJ ENM CO.,LTD",24,"1,391",-28.67%,"314,702","3,341","761,763",20200106
44,中華民國,祭旗,2019/12/13,春暉映像有限公司,壹捌玖伍電影有限公司,1,4,-42.86%,750,"3,388","752,847",20200120
49,中華民國,祭旗,2019/12/13,春暉映像有限公司,壹捌玖伍電影有限公司,2,7,-95.04%,"1,595","3,384","752,097",20200113
42,中華民國,祭旗,2019/12/13,春暉映像有限公司,壹捌玖伍電影有限公司,4,141,-43.60%,"29,765","3,377","750,502",20200106
4,丹麥,在黑暗中漫舞：20週年數位修復版,2020/1/17,光年映畫有限公司,TRUSTNORDISK APS,13,"1,474",-17.70%,"325,135","3,398","744,699",20200120
73,南韓,加油吧 ! 李先生,2019/10/18,車庫娛樂股份有限公司,CONTENTS PANDA,1,16,-77.14%,"2,240","3,360","741,987",20200203
65,南韓,加油吧 ! 李先生,2019/10/18,車庫娛樂股份有限公司,CONTENTS PANDA,1,70,84.21%,"10,880","3,344","739,747",20200127
77,南韓,加油吧 ! 李先生,2019/10/18,車庫娛樂股份有限公司,CONTENTS PANDA,1,38,171.43%,"6,080","3,274","728,867",20200120
85,南韓,加油吧 ! 李先生,2019/10/18,車庫娛樂股份有限公司,CONTENTS PANDA,1,14,-75.00%,"2,100","3,236","722,787",20200113
83,南韓,加油吧 ! 李先生,2019/10/18,車庫娛樂股份有限公司,CONTENTS PANDA,1,56,64.71%,"8,480","3,222","720,687",20200106
77,義大利,上流世界,2019/4/19,海鵬影業有限公司,PATHE FILMS S.A.S.,1,3,0.00%,470,"3,203","699,547",20200127
60,日本,那一夜,2019/11/13,天馬行空數位有限公司,NIKKATSU CORPORATION,1,12,-93.48%,"2,580","3,144","696,265",20200120
68,日本,那一夜,2019/11/13,天馬行空數位有限公司,NIKKATSU CORPORATION,11,184,-76.65%,"39,057","3,132","693,685",20200113
68,日本,那一夜,2019/11/13,天馬行空數位有限公司,NIKKATSU CORPORATION,17,788,-56.80%,"164,787","2,948","654,628",20200106
92,法國,巴黎野玫瑰,2016/5/27,南強國際影視傳播有限公司,LE PETIT BUREAU,1,1,-90.00%,150,"2,787","630,035",20200203
81,法國,巴黎野玫瑰,2016/5/27,南強國際影視傳播有限公司,LE PETIT BUREAU,1,10,42.86%,"1,850","2,786","629,885",20200127
103,法國,巴黎野玫瑰,2016/5/27,南強國際影視傳播有限公司,LE PETIT BUREAU,1,7,0.00%,"1,480","2,776","628,035",20200120
37,美國,怨靈古堡,2019/12/20,車庫娛樂股份有限公司,GEM ENTERTAINMENT KFT.,2,14,-90.79%,"3,060","2,733","604,988",20200106
32,日本,時光沙漏,2019/12/27,提恩傳媒實業有限公司,PONY CANYON INC.,4,46,-77.23%,"11,020","2,461","597,979",20200120
35,日本,時光沙漏,2019/12/27,提恩傳媒實業有限公司,PONY CANYON INC.,6,202,-39.88%,"48,834","2,415","586,959",20200113
35,中華民國,海上花,2019/12/20,傳影互動股份有限公司,三三電影製作有限公司,1,82,-84.08%,"19,130","2,434","541,050",20200106
25,日本,時光沙漏,2019/12/27,提恩傳媒實業有限公司,PONY CANYON INC.,7,336,-63.91%,"81,393","2,213","538,125",20200106
38,中國大陸,吹哨人,2019/12/27,內容物數位電影製作有限公司,華文映像（北京）影業有限公司##珠海市洲際金瑪文化有限公司##北京和禾和文化傳媒有限責任公司##浙江火麥影視傳媒有限公司##中英電影文化基金有限公司##天津貓眼微影文化傳媒有限公司##溫和巨人媒體集團##天津十間影視傳媒有限公司##騰訊影業文化傳播有限公司##完美威秀娛樂（香港）有限公司 ##安樂影片有限公司##北京佳文映畫文化傳媒有限責任公司##墨客行影業(北京)有限公司##耳東文化（北京）有限公司,1,24,0.00%,"3,840","2,182","471,101",20200203
27,中國大陸,吹哨人,2019/12/27,內容物數位電影製作有限公司,華文映像（北京）影業有限公司##珠海市洲際金瑪文化有限公司##北京和禾和文化傳媒有限責任公司##浙江火麥影視傳媒有限公司##中英電影文化基金有限公司##天津貓眼微影文化傳媒有限公司##溫和巨人媒體集團##天津十間影視傳媒有限公司##騰訊影業文化傳播有限公司##完美威秀娛樂（香港）有限公司 ##安樂影片有限公司##北京佳文映畫文化傳媒有限責任公司##墨客行影業(北京)有限公司##耳東文化（北京）有限公司,13,125,-89.15%,"25,275","2,158","467,261",20200106
24,瑞典,然後我們跳了舞,2020/1/17,海鵬影業有限公司,TOTEM FILMS SAS,5,142,-67.05%,"31,225","2,160","457,255",20200203
17,俄羅斯,陰兒,2020/1/3,可樂藝術文創股份有限公司,REASON8 Films Ltd.,13,130,-85.43%,"29,335","2,036","456,070",20200113
8,俄羅斯,陰兒,2020/1/3,可樂藝術文創股份有限公司,REASON8 Films Ltd.,17,892,-12.03%,"196,735","1,906","426,735",20200106
16,瑞典,然後我們跳了舞,2020/1/17,海鵬影業有限公司,TOTEM FILMS SAS,9,431,-44.81%,"91,640","2,018","426,030",20200127
63,日本,新聞記者,2019/10/20,天馬行空數位有限公司,KADOKAWA CORPORATION,1,52,36.84%,"8,160","1,841","395,778",20200127
75,日本,新聞記者,2019/10/20,天馬行空數位有限公司,KADOKAWA CORPORATION,1,38,0.00%,"6,080","1,789","387,618",20200120
5,瑞典,然後我們跳了舞,2020/1/17,海鵬影業有限公司,TOTEM FILMS SAS,10,792,-1.74%,"169,640","1,598","336,550",20200120
40,日本,添好孕,2019/12/14,天馬行空數位有限公司,"Nagoya Broadcasting Network Co., Ltd,",2,2,-98.57%,440,"1,451","319,472",20200106
34,俄羅斯,舞力決戰,2019/12/27,原創娛樂股份有限公司,Disenire Ltd.,1,5,-54.55%,850,"1,332","305,292",20200120
27,中華民國,台北物語2-獲利者,2020/1/16,丰采公關行銷有限公司,丰采公關行銷有限公司##健友國際企業有限公司,1,63,152.00%,"14,040","1,330","305,165",20200203
25,中華民國,菠蘿蜜,2020/1/3,牽猴子整合行銷股份有限公司,蜂鳥影像有限公司##邊境映象藝文有限公司##高雄人,3,50,-77.78%,"11,695","1,353","305,069",20200120
37,俄羅斯,舞力決戰,2019/12/27,原創娛樂股份有限公司,Disenire Ltd.,2,11,-90.27%,"2,185","1,327","304,442",20200113
26,俄羅斯,舞力決戰,2019/12/27,原創娛樂股份有限公司,Disenire Ltd.,5,113,-84.31%,"25,940","1,316","302,257",20200106
108,加拿大,金錢性騙局,2019/6/21,佳映娛樂國際股份有限公司,Seville International,1,4,0.00%,640,"1,987","294,148",20200113
16,中華民國,菠蘿蜜,2020/1/3,牽猴子整合行銷股份有限公司,蜂鳥影像有限公司##邊境映象藝文有限公司##高雄人,4,225,-48.28%,"49,965","1,303","293,374",20200113
17,中華民國,台北物語2-獲利者,2020/1/16,丰采公關行銷有限公司,丰采公關行銷有限公司##健友國際企業有限公司,4,25,-89.45%,"5,740","1,267","291,125",20200127
8,中華民國,台北物語2-獲利者,2020/1/16,丰采公關行銷有限公司,丰采公關行銷有限公司##健友國際企業有限公司,15,237,-76.42%,"52,315","1,242","285,385",20200120
23,法國,星星知我心,2020/1/10,采昌國際多媒體股份有限公司,PATHE FILMS S.A.S,1,6,-88.00%,"1,400","1,249","265,400",20200127
18,法國,星星知我心,2020/1/10,采昌國際多媒體股份有限公司,PATHE FILMS S.A.S,5,50,-91.96%,"10,825","1,243","264,000",20200120
7,法國,星星知我心,2020/1/10,采昌國際多媒體股份有限公司,PATHE FILMS S.A.S,10,622,8.93%,"133,440","1,193","253,175",20200113
9,中華民國,菠蘿蜜,2020/1/3,牽猴子整合行銷股份有限公司,蜂鳥影像有限公司##邊境映象藝文有限公司##高雄人,4,435,-32.35%,"99,100","1,078","243,409",20200106
113,法國,醫生敲愛錢,2018/6/22,聯影企業股份有限公司,TF1 DROITS AUDIOVISUELS,1,4,0.00%,490,"1,208","242,690",20200113
4,日本,王牌辯士,2020/1/31,天馬行空數位有限公司,"TOEI COMPANY, LTD.",15,587,8.30%,"124,737","1,129","241,692",20200203
